"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Gene_name","Annot","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"49","PF3D7_0104900",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2660150113458,NA,NA,NA,NA,NA,NA,"null","RNase MRP","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active","Active","Active","Active","Active","Active"
"50","PF3D7_0105000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7791935765404,NA,NA,NA,NA,NA,NA,"null","unspecified product","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active","Active","Active","Active","Active","Active"
"51","PF3D7_0105100",FALSE,23.9686783804431,27.0435446906035,24.5798319327731,19.9770817417876,18.3919022154316,19.1367456073338,8.65164247517189,22.1829640947288,27.0435446906035,"Right",1.86829271318148,33.5518824988557,34.876732879464,31.9481400421313,57.0766770344222,54.1924414683951,56.3605928133484,57.0766770344222,31.9481400421313,40.9059172630477,"min","min","min","max","max","max","null","conserved Apicomplexan protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"52","PF3D7_0105200",FALSE,50.2673796791444,65.4507257448434,58.0022918258212,62.375859434683,51.7188693659282,62.1657754010695,15.183346065699,58.330150241915,65.4507257448434,"Mid",0.690829377208461,27.7740928885818,28.0343835439024,27.3335908121843,36.6252459356381,33.7141156015052,35.5100418768048,36.6252459356381,27.3335908121843,68.1881654739047,"min","min","min","max","max","max","null","heptatricopeptide repeat and RAP domain-containing protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"53","PF3D7_0105300",FALSE,88.9419404125287,88.1398013750955,89.7058823529412,86.9556913674561,87.929717341482,88.6172650878533,2.75019098548509,88.3817163228928,89.7058823529412,"Sides",0.56775470062577,35.281234200192,33.0069665529142,34.0831560667678,40.6432672763308,38.495132445321,37.6878701786221,40.6432672763308,33.0069665529142,84.6220980973992,"min","min","min","max","max","mid","CAP","cyclase-associated protein","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"54","PF3D7_0105400",FALSE,84.0718105423988,87.4904507257448,79.3735676088617,84.7975553857907,86.4973262032086,85.0649350649351,8.1168831168831,84.5492742551566,87.4904507257448,"Left",1.02249176073188,15.199896875873,8.99432232833963,10.2986630201074,11.0203993013063,1.44738269402917,5.87725571019019,15.199896875873,1.44738269402917,79.4030371792634,"max","mid","mid","max","min","min","null","conserved Plasmodium protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"55","PF3D7_0105500",FALSE,15.8708938120703,20.6264323911383,19.6715049656226,15.6035141329259,12.1466768525592,12.5286478227655,8.47975553857907,16.074611662847,20.6264323911383,"Right",1.31537583584517,35.8462752035782,37.482824228615,34.678968025519,52.3707730176365,49.3320797747202,50.6209684619414,52.3707730176365,34.678968025519,27.1011520335137,"min","min","min","max","max","max","null","conserved protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"56","PF3D7_0105600",FALSE,35.1986249045073,38.5599694423224,37.7005347593583,42.3032849503438,38.5599694423224,39.3048128342246,7.10466004583652,38.6045327221798,42.3032849503438,"Sides",1.40652935129158,29.6672375452539,31.8383597395761,27.6847202592867,16.2188980874084,12.9205399647044,14.7142296226053,31.8383597395761,12.9205399647044,30.8212602548438,"max","max","max","min","min","min","null","conserved Plasmodium protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"57","PF3D7_0105700",FALSE,55.1566080977846,60.7142857142857,59.0718105423988,34.7211611917494,44.6715049656226,35.9625668449198,25.9931245225363,48.3829895594601,60.7142857142857,"Right",1.06858449022195,27.9797428495729,29.0116621286752,28.6897186890218,15.6587813479639,17.2353741317174,14.63920073519,29.0116621286752,14.63920073519,36.212689823704,"max","max","max","min","min","min","null","asparagine-rich antigen Pfa35-2","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"58","PF3D7_0105800",FALSE,70.244461420932,71.6577540106952,75.0763941940413,73.77769289534,75.7639419404125,70.1680672268908,5.59587471352177,72.7813852813853,75.7639419404125,"Left",0.571159388748947,17.112237520459,14.200266612868,13.8134708063252,14.5166546366298,9.60121508307038,9.43014374178566,17.112237520459,9.43014374178566,71.7599057427125,"max","mid","mid","mid","min","min","null","cyclin-dependent kinases regulatory subunit, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"59","PF3D7_0105900",FALSE,77.501909854851,79.3735676088617,73.9495798319328,45.2826585179526,41.9786096256684,39.1138273491215,40.2597402597403,59.5333587980647,79.3735676088617,"Mid",1.17002361916872,31.4779634431172,32.6733807691481,31.9607000957679,47.2147811209365,44.4502905389813,45.0620656587371,47.2147811209365,31.4779634431172,50.6545644964217,"min","min","min","max","max","max","null","3'-5' exonuclease, putative","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_max","Inactive","Inactive","Inactive","Active","Active","Active"
"60","PF3D7_0106000",FALSE,82.6394194041253,86.0198624904507,87.5477463712758,81.7608861726509,82.2001527883881,81.7417876241406,5.80595874713522,83.6516424751719,87.5477463712758,"Right",1.57306659429094,29.5577463000053,26.9184029297566,28.0582351732535,48.0761486229698,47.040213257467,46.6321844500191,48.0761486229698,26.9184029297566,59.8381043812184,"min","min","min","max","max","max","null","conserved protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"61","PF3D7_0106100",FALSE,73.5867074102368,74.4079449961803,75.2673796791444,78.8006111535523,80.3857906799083,79.3162719633308,6.79908326967151,76.9607843137255,80.3857906799083,"Left",1.90708329597756,33.9784982675895,31.9398422475453,29.6920177596576,13.6928587117681,9.79092808480963,8.32822793669138,33.9784982675895,8.32822793669138,60.4861232326759,"max","max","max","min","min","min","null","V-type proton ATPase subunit C, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"62","PF3D7_0106200",FALSE,51.0886172650879,63.9992360580596,60.6187929717341,56.1115355233002,48.1474407944996,55.1184110007639,15.85179526356,55.8473389355742,63.9992360580596,"Left",0.678203307002675,8.74483026976303,7.08107732065105,7.25862561546978,14.2682068501971,7.08397144428843,5.14637237101112,14.2682068501971,5.14637237101112,45.7867865246989,"mid","min","min","max","min","min","null","EF hand domain-containing protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"63","PF3D7_0106300",FALSE,95.2253628724217,94.8433919022154,94.6906035141329,82.7731092436975,82.4866310160428,81.3598166539343,13.8655462184874,88.5631525337408,95.2253628724217,"Mid",0.518463200580364,19.3758675920655,16.9918287077521,18.020297624802,13.4956054830344,12.4025375442596,12.4745073454121,19.3758675920655,12.4025375442596,84.0155349973817,"max","mid","max","min","min","min","ATP6","calcium-transporting ATPase","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"64","PF3D7_0106400",FALSE,59.1673032849503,55.6149732620321,52.2727272727273,80.3284950343774,76.4514896867838,77.1008403361345,28.0557677616501,66.8226381461676,80.3284950343774,"Mid",0.368156984255866,37.7203513924247,37.2392870583525,39.5814553407333,36.6790507844107,36.3445894465572,34.6297439024919,39.5814553407333,34.6297439024919,79.1783033688253,"mid","mid","max","mid","mid","min","null","pre-rRNA-processing protein TSR2, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"65","PF3D7_0106500",FALSE,25.305576776165,32.8877005347594,31.1688311688312,20.0343773873186,18.0290297937357,17.0932009167303,15.794499618029,24.0864527629234,32.8877005347594,"Left",1.83690766311512,9.0216993819697,7.06040456281033,3.27635526601296,27.9827633349113,11.7081124481719,12.4247029884588,27.9827633349113,3.27635526601296,27.7906266364112,"min","min","min","max","mid","mid","null","conserved Plasmodium protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"66","PF3D7_0106600",FALSE,9.66386554621849,8.68983957219251,7.75401069518717,2.80748663101604,2.27272727272727,6.28342245989305,7.39113827349122,6.24522536287242,9.66386554621849,"Left",0.867198929200764,14.3779506339503,13.5752697076299,11.7901462617548,13.3451058834828,2.71412503620002,11.9356253132432,14.3779506339503,2.71412503620002,12.5960027928085,"max","max","max","max","min","max","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"67","PF3D7_0106700",FALSE,59.7020626432391,53.8770053475936,54.2398777692895,57.2001527883881,51.279602750191,60.4087089381207,9.12910618792971,56.117901706137,60.4087089381207,"Left",0.347711944299301,21.228697468956,21.129914161391,20.3095385150495,23.8789687987472,24.9862641658751,24.102207112431,24.9862641658751,20.3095385150495,63.6323965788096,"min","min","min","max","max","max","AARP2","small ribosomal subunit assembling AARP2 protein","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"68","PF3D7_0106800",FALSE,88.1016042780749,89.820473644003,83.4606569900688,74.025974025974,76.3750954927425,71.9060351413293,17.9144385026738,80.6149732620321,89.820473644003,"Right",0.458192862495955,29.4868584419273,30.3449103927887,27.9684255220709,33.5039416901048,33.0051342931948,34.1311195226415,34.1311195226415,27.9684255220709,73.9439692791063,"min","mid","min","max","max","max","RAB5c","ras-related protein Rab-5C","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"69","PF3D7_0106900",FALSE,64.0947288006112,78.3804430863254,78.113063407181,42.0550038197097,42.5515660809778,38.6745607333843,39.7058823529412,57.3115609880316,78.3804430863254,"Mid",0.604381493556647,14.7919345150483,18.6688745555577,19.0733015406063,22.9208656033852,20.2986143651166,21.5705147870769,22.9208656033852,14.7919345150483,57.7064060045383,"min","mid","mid","max","max","max","IspD","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"70","PF3D7_0107000",FALSE,82.9640947288006,91.2719633307869,90.5653170359053,90.488922841864,90.0496562261268,90.2024446142093,8.30786860198626,89.2570664629488,91.2719633307869,"Mid",0.615136307664,47.1699785379016,48.0274496547983,47.5132553090662,44.1493354107072,43.2257836578442,39.7538663167175,48.0274496547983,39.7538663167175,82.9725955664165,"max","max","max","mid","mid","min","CEN1","centrin-1","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"71","PF3D7_0107100",FALSE,21.1420932009167,24.4843391902215,23.8349885408709,33.6516424751719,30.5767761650115,33.9954163483575,12.8533231474408,27.947542653425,33.9954163483575,"Mid",1.51589174466138,38.0693528080979,36.078873303039,34.2102615459742,17.6806088424024,19.8833890743007,18.7995524391382,38.0693528080979,17.6806088424024,27.2429743410717,"max","max","max","min","min","min","null","conserved protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"72","PF3D7_0107200",FALSE,18.3728036669213,17.9144385026738,17.0932009167303,14.6103896103896,12.2803666921314,13.8273491214668,6.09243697478992,15.6830914183855,18.3728036669213,"Mid",2.10945582167545,20.1811017794384,22.6124672954223,20.4710239176655,48.5532825809732,45.6225370868099,46.0414309809122,48.5532825809732,20.1811017794384,29.6103159364636,"min","min","min","max","max","max","CCR4-3","CCR4 domain-containing protein 3, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"73","PF3D7_0107300",FALSE,8.26967150496562,9.9694423223835,9.51107715813598,7.52482811306341,8.11688311688312,8.25057295645531,2.44461420932009,8.60707919531449,9.9694423223835,"Right",0.381156786545345,9.27828152642716,9.78892166258692,6.78737588882919,4.66236288355203,5.86058490585105,6.72231993182237,9.78892166258692,4.66236288355203,14.3567812881829,"max","max","mid","min","min","mid","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"74","PF3D7_0107400",FALSE,20.6646294881589,20.6646294881589,21.3139801375095,43.9457601222307,47.4598930481283,44.0030557677617,26.7952635599694,33.008658008658,47.4598930481283,"Mid",1.5761190555867,30.8587913998526,36.5661879013778,32.9434597802967,16.832920897613,16.3713445289129,15.3673866037367,36.5661879013778,15.3673866037367,56.1921801361494,"max","max","max","min","min","min","null","ATP synthase-associated protein, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"75","PF3D7_0107500",FALSE,84.1673032849503,86.6501145912911,83.3269671504966,91.5584415584416,88.0252100840336,91.3292589763178,8.23147440794499,87.5095492742552,91.5584415584416,"Right",0.32083744425414,13.385473331238,12.8183482168394,13.3917819681057,13.7127843578563,9.39752073263812,12.0277645869549,13.7127843578563,9.39752073263812,85.5472159190086,"max","max","max","max","min","mid","NCR1","Niemann-Pick type C1-related protein","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"76","PF3D7_0107600",FALSE,9.20550038197097,9.66386554621849,8.231474407945,1.2987012987013,1.31779984721161,1.10771581359817,8.55614973262032,5.13750954927426,9.66386554621849,"Left",1.25681031916554,9.88699230788043,8.60502743701234,3.26656450616466,20.1706632989412,10.846956750471,12.9028629042112,20.1706632989412,3.26656450616466,7.12602548437773,"mid","min","min","max","mid","mid","eIK2","eukaryotic translation initiation factor 2-alpha kinase 2, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"77","PF3D7_0107700",FALSE,26.9671504965623,31.0924369747899,29.8128342245989,27.8456837280367,32.9449961802903,27.2918258212376,5.97784568372804,29.3258212375859,32.9449961802903,"Left",1.27681625266101,25.6139078443041,23.950292385605,22.9275380204763,11.0577225411378,8.44072924601351,8.8064847333199,25.6139078443041,8.44072924601351,35.2984814103683,"max","max","max","min","min","min","null","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3/OST6, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"78","PF3D7_0107800",FALSE,64.9159663865546,64.877769289534,59.7784568372804,42.4560733384263,44.4805194805195,37.8151260504202,27.1008403361345,52.3873185637892,64.9159663865546,"Mid",0.946219480172907,17.3477278927761,17.2961837430944,13.622916028458,25.4484780428158,25.3943594472115,26.3495680367836,26.3495680367836,13.622916028458,44.3707453307733,"min","min","min","max","max","max","MRE11","double-strand break repair protein MRE11","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"79","PF3D7_0107900",FALSE,57.6012223071047,55.3475935828877,52.8265851795264,51.3750954927426,49.3697478991597,56.1115355233002,8.231474407945,53.7719633307869,57.6012223071047,"Mid",0.74734456753426,42.0188938336572,41.6945009337263,41.4458914600895,32.4875100921308,33.4568011717219,31.9671094003214,42.0188938336572,31.9671094003214,58.3216966311747,"max","max","max","min","min","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"80","PF3D7_0108000",FALSE,92.3032849503438,93.7929717341482,92.0550038197097,85.5042016806723,83.7089381207028,82.9640947288006,10.8288770053476,88.3880825057296,93.7929717341482,"Mid",0.896808984093145,32.2893745648352,29.9292963493239,28.5330210606316,23.9180709668044,21.1203982938935,20.2272937287824,32.2893745648352,20.2272937287824,93.6943620178042,"max","max","max","min","min","min","null","proteasome subunit beta type-3, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
