"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","Gene_name","Annot","state_12B","state_10G","state_3D7B","category_12B","category_10G","category_3D7B"
"77","PF3D7_0108600",FALSE,48.6058059587471,42.0550038197097,41.3674560733384,7.23834988540871,44.0094219505984,48.6058059587471,"Sides",0.24861930086694,12.3217062725826,13.1083979920026,9.76446839534225,13.1083979920026,9.76446839534225,70.3220457322395,"max","max","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"78","PF3D7_0108700",FALSE,81.2643239113827,84.9121466768526,80.672268907563,4.23987776928954,82.2829131652661,84.9121466768526,"Mid",0.152649830763948,18.6008126309007,16.9395852859531,16.5476724071256,18.6008126309007,16.5476724071256,70.6536917437598,"max","min","min","PSOP24","secreted ookinete protein, putative","Active","Active","Active","Active","Active","Active"
"79","PF3D7_0108800",FALSE,51.22230710466,61.6310160427808,62.1848739495798,10.9625668449198,58.3460656990069,62.1848739495798,"Left",0.141673531454602,13.6121876829917,15.322935627229,15.5176966810561,15.5176966810561,13.6121876829917,58.5813405480887,"min","max","max","null","mitochondrial carrier protein, putative","Active","Active","Active","Active","Active","Active"
"80","PF3D7_0109000",FALSE,99.7517188693659,99.637127578304,99.6753246753247,0.114591291061885,99.6880570409982,99.7517188693659,"Left",0.355399833738927,10.468767622242,9.84805267650093,5.68863985845343,10.468767622242,5.68863985845343,88.3312969104556,"max","max","min","PHIL1","photosensitized INA-labeled protein PHIL1","Active","Active","Active","Active","Active","Active"
"81","PF3D7_0109100",FALSE,32.6967150496562,25.974025974026,27.6165011459129,6.72268907563026,28.7624140565317,32.6967150496562,"Right",0.280590340133264,29.4908146752559,31.8935922796401,28.1196522048477,31.8935922796401,28.1196522048477,21.4238959678827,"mid","max","min","CCp5","LCCL domain-containing protein","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"82","PF3D7_0109200",FALSE,56.9136745607334,54.4117647058823,55.2902979373568,2.50190985485104,55.5385790679908,56.9136745607334,"Sides",0.243751413620721,12.5851182008501,14.6341228597987,11.3556663466,14.6341228597987,11.3556663466,56.0089020771513,"mid","max","min","CFIM25","cleavage and polyadenylation specificity factor subunit 5, putative","Active","Active","Active","Active","Active","Active"
"83","PF3D7_0109300",FALSE,13.8082505729565,14.4766997708174,16.5011459129106,2.69289533995416,14.9286987522282,16.5011459129106,"Left",0.481365367171986,12.9276257492924,16.1095212745424,9.63515708607918,16.1095212745424,9.63515708607918,40.0506196543899,"mid","max","min","null","fatty acid elongation protein, GNS1/SUR4 family, putative","Inactive_reddown","Inactive_reddown","Inactive_reddown","Inactive","Inactive","Inactive"
"84","PF3D7_0109400",FALSE,62.0320855614973,64.2475171886937,68.5828877005348,6.55080213903742,64.9541634835753,68.5828877005348,"Sides",0.22316442821881,13.0620979610388,11.1527282402878,14.1542897998308,14.1542897998308,11.1527282402878,84.4824576714959,"mid","min","max","null","tubulin-specific chaperone a, putative","Active","Active","Active","Active","Active","Active"
"85","PF3D7_0109500",FALSE,61.2872421695951,64.8395721925134,67.1886936592819,5.90145148968679,64.4385026737968,67.1886936592819,"Left",0.132294253626245,43.185235549062,41.5907363927293,41.405877837789,43.185235549062,41.405877837789,77.8058998079944,"max","min","min","null","N-acetyltransferase, GNAT family, putative","Active","Active","Active","Active","Active","Active"
"86","PF3D7_0109600",FALSE,12.1275783040489,11.7265087853323,10.8670741023682,1.26050420168067,11.5737203972498,12.1275783040489,"Left",0.614752013727948,38.1902476957232,36.0046924196527,29.9218331110823,38.1902476957232,29.9218331110823,40.3015360446849,"max","max","min","null","cold-shock protein, putative","Inactive_reddown","Inactive_reddown","Inactive_reddown","Inactive","Inactive","Inactive"
"87","PF3D7_0109700",FALSE,65.6990068754775,64.6294881588999,61.2872421695951,4.41176470588236,63.8719124013242,65.6990068754775,"Mid",0.325310372109963,18.7236129292039,21.7715184320618,23.0990374340829,23.0990374340829,18.7236129292039,80.877989177867,"min","max","max","RRP36","rRNA biogenesis protein RRP36, putative","Active","Active","Active","Active","Active","Active"
"88","PF3D7_0109800",FALSE,67.5706646294882,69.1558441558442,68.964858670741,1.585179526356,68.5637891520245,69.1558441558442,"Left",0.178777011894238,32.5379349080052,33.5572372706311,31.1526864606536,33.5572372706311,31.1526864606536,58.9697154826322,"mid","max","min","cPheRS","phenylalanine--tRNA ligase alpha subunit","Active","Active","Active","Active","Active","Active"
"89","PF3D7_0109850",FALSE,70.7601222307105,73.0519480519481,66.1764705882353,6.87547746371277,69.9961802902979,73.0519480519481,"Right",0.201806936640966,38.6930780402806,38.08285221896,35.9787747424596,38.6930780402806,35.9787747424596,51.7411415604818,"max","max","min","null","phosphatidate cytidylyltransferase, putative","Active","Active","Active","Active","Active","Active"
"90","PF3D7_0110000",FALSE,28.4377387318564,35.2750190985485,32.1046600458365,6.83728036669213,31.9391392920805,35.2750190985485,"Sides",0.308898705281621,15.46107098197,13.8770212345205,11.3063833959322,15.46107098197,11.3063833959322,64.4615116076104,"max","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"91","PF3D7_0110100",FALSE,42.7616501145913,41.0045836516425,37.987012987013,4.7746371275783,40.5844155844156,42.7616501145913,"Sides",0.171424118106305,16.8940870195365,18.721289524337,16.4156351358072,18.721289524337,16.4156351358072,32.4642171408623,"min","max","min","SELB","selenocysteine-specific elongation factor, putative","Active","Active","Active","Active","Active","Active"
"92","PF3D7_0110200",FALSE,40.2406417112299,41.4820473644003,40.0114591291062,1.47058823529412,40.5780494015788,41.4820473644003,"Mid",0.159525766879651,20.835516853814,20.8749881992353,22.9811384183453,22.9811384183453,20.835516853814,67.8674288706581,"min","min","max","ERV1","FAD-linked sulfhydryl oxidase ERV1, putative","Active","Active","Active","Active","Active","Active"
"93","PF3D7_0110400",FALSE,76.2032085561497,73.5294117647059,74.083269671505,2.67379679144385,74.6052966641202,76.2032085561497,"Right",0.162984028762639,11.9219583752133,11.8317634345915,14.023898621449,14.023898621449,11.8317634345915,83.2387851282946,"min","min","max","RPB9","DNA-directed RNA polymerase II subunit RPB9, putative","Active","Active","Active","Active","Active","Active"
"94","PF3D7_0110500",FALSE,54.6791443850267,59.1291061879297,51.6806722689076,7.44843391902214,55.1629742806213,59.1291061879297,"Left",0.202610089901948,10.6096065293997,11.5718010051242,13.3347122385809,13.3347122385809,10.6096065293997,49.7949031244545,"min","mid","max","null","bromodomain protein, putative","Active","Active","Active","Active","Active","Active"
"95","PF3D7_0110600",FALSE,60.7715813598167,70.2253628724217,69.4614209320092,9.45378151260505,66.8194550547492,70.2253628724217,"Right",0.154034882689878,5.71358224425969,6.28798090760914,7.78535141643855,7.78535141643855,5.71358224425969,67.1626810961774,"min","min","max","PIP5K","phosphatidylinositol-4-phosphate 5-kinase","Active","Active","Active","Active","Active","Active"
"96","PF3D7_0110700",FALSE,58.4033613445378,67.2268907563025,70.7219251336899,12.318563789152,65.4507257448434,70.7219251336899,"Right",0.192548383280297,19.5657029599975,17.8485113912749,20.4382871463949,20.4382871463949,17.8485113912749,86.1930528888113,"mid","min","max","null","chromatin assembly factor 1 protein WD40 domain, putative","Active","Active","Active","Active","Active","Active"
"97","PF3D7_0110800",FALSE,47.9564553093965,39.8395721925134,50.2673796791444,10.427807486631,46.0211357270181,50.2673796791444,"Left",0.0923354859291673,18.5647065435652,19.8066188293125,19.7983797794246,19.8066188293125,18.5647065435652,80.4503403735381,"min","max","max","null","transcription initiation factor TFIIB, putative","Active","Active","Active","Active","Active","Active"
"98","PF3D7_0110900",FALSE,27.2918258212376,30.4048892284186,24.9809014514897,5.42398777692895,27.559205500382,30.4048892284186,"Sides",0.194704519254736,21.0432156299201,21.2445654349257,18.6257896509495,21.2445654349257,18.6257896509495,61.856344911852,"max","max","min","AKLP1","adenylate kinase-like protein 1","Active","Active","Active","Active","Active","Active"
"99","PF3D7_0111000",FALSE,63.5026737967914,59.205500381971,60.5996944232238,4.29717341482048,61.1026228673287,63.5026737967914,"Mid",0.371061141659487,23.8153278610828,25.6129065331352,20.6221341778151,25.6129065331352,20.6221341778151,32.3485774131611,"mid","max","min","null","kinesin-8, putative","Active","Active","Active","Active","Active","Active"
"100","PF3D7_0111200",FALSE,21.8869365928189,24.5607333842628,24.7612681436211,2.87433155080214,23.7363127069009,24.7612681436211,"Left",0.222913887431584,25.3188544662477,25.2230863542407,28.2212781401955,28.2212781401955,25.2230863542407,47.6326584046081,"min","min","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"101","PF3D7_0111300",FALSE,81.8372803666921,80.6531703590527,79.5645530939649,2.27272727272727,80.6850012732366,81.8372803666921,"Sides",0.192369946675272,35.7280755956154,33.140699812833,34.5409531616415,35.7280755956154,33.140699812833,67.7081515098621,"max","min","mid","null","P-loop containing nucleoside triphosphate hydrolase, putative","Active","Active","Active","Active","Active","Active"
"102","PF3D7_0111400",FALSE,55.5767761650115,59.14820473644,52.5974025974026,6.55080213903744,55.7741278329514,59.14820473644,"Left",0.49569737933936,22.1996947856899,18.2997716343209,24.9669013864353,24.9669013864353,18.2997716343209,57.165299354163,"mid","min","max","GEXP19","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"103","PF3D7_0111500",FALSE,85.5614973262032,86.1344537815126,86.2681436210848,0.706646294881594,85.9880315762669,86.2681436210848,"Mid",0.230590274958193,38.1189238614595,35.6839541253549,35.0174846632718,38.1189238614595,35.0174846632718,83.7362541455751,"max","min","min","null","UMP-CMP kinase, putative","Active","Active","Active","Active","Active","Active"
"104","PF3D7_0111600",FALSE,36.2490450725745,37.9106187929717,45.9320091673033,9.6829640947288,40.0305576776165,45.9320091673033,"Mid",0.584298051121584,35.5417170644259,27.6829082768406,28.6419563750087,35.5417170644259,27.6829082768406,45.4944143829639,"max","min","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"105","PF3D7_0111700",FALSE,28.3804430863254,40.1069518716578,51.6424751718869,23.2620320855615,40.04329004329,51.6424751718869,"Right",0.266526407413591,27.4062962757467,24.3033008269323,23.8215160960339,27.4062962757467,23.8215160960339,43.578722290103,"max","min","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"106","PF3D7_0111800",FALSE,76.9671504965623,76.7379679144385,74.0641711229947,2.90297937356762,75.9230965113318,76.9671504965623,"Left",0.126363691988112,23.1875369518975,24.1172618101283,24.8871286091376,24.8871286091376,23.1875369518975,75.9971199162158,"min","mid","max","null","eukaryotic translation initiation factor 4E, putative","Active","Active","Active","Active","Active","Active"
"107","PF3D7_0111900",FALSE,68.048128342246,68.6401833460657,64.7631779984721,3.87700534759358,67.1504965622613,68.6401833460657,"Left",0.40042894913939,19.1513103103015,13.7655409443767,14.3786523133606,19.1513103103015,13.7655409443767,78.2510036655612,"max","min","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"108","PF3D7_0112000",FALSE,38.655462184874,39.5530939648587,39.1711229946524,0.897631779984714,39.126559714795,39.5530939648587,"Sides",0.152757737223874,22.5562960551604,21.8492088417053,20.5017044894993,22.5562960551604,20.5017044894993,46.8733635887589,"max","mid","min","TatD","TatD-like deoxyribonuclease","Active","Active","Active","Active","Active","Active"
"109","PF3D7_0112100",FALSE,2.82658517952636,2.10084033613445,0.859434682964095,1.96715049656226,1.92895339954163,2.82658517952636,"Sides",0.491426376425494,18.779439712057,20.062573706109,13.4528889431861,20.062573706109,13.4528889431861,10.6497643567813,"max","max","min","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"110","PF3D7_0112200",FALSE,75.4010695187166,75.9358288770053,73.3957219251337,2.54010695187165,74.9108734402852,75.9358288770053,"Sides",0.239338393587457,15.5131087180212,13.2990081589108,16.5181095526621,16.5181095526621,13.2990081589108,69.0478268458719,"max","min","max","MRP1","multidrug resistance-associated protein 1","Active","Active","Active","Active","Active","Active"
"111","PF3D7_0112400",FALSE,2.48281130634072,1.90985485103132,2.3109243697479,0.572956455309396,2.23453017570665,2.48281130634072,"No Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null","unspecified product","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"112","PF3D7_0112600",TRUE,49.2551566080978,59.0718105423988,51.3368983957219,9.81665393430099,53.2212885154062,59.0718105423988,"Left",0.725255369116268,24.237018603586,23.6993937355422,14.4823338889722,24.237018603586,14.4823338889722,NA,"max","max","min","null","unspecified product","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"113","PF3D7_0112700",FALSE,63.2734912146677,61.4973262032086,71.4285714285714,9.93124522536287,65.3997962821492,71.4285714285714,"Sides",0.460048742970684,8.41078313078083,11.0036230752888,4.8159674823331,11.0036230752888,4.8159674823331,NA,"mid","max","min","null","28S ribosomal RNA","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"114","PF3D7_0112800",FALSE,20.912910618793,19.1367456073338,14.8013750954927,6.11153552330023,18.2836771072065,20.912910618793,"Sides",0.611396287525703,23.6342683819483,27.4894459498096,19.2661658825889,27.4894459498096,19.2661658825889,36.3697853028452,"mid","max","min","null","Plasmodium exported protein (hyp11), unknown function","Active","Active","Active","Active","Active","Active"
"115","PF3D7_0112900",FALSE,77.5401069518716,60.9625668449198,44.3659281894576,33.1741787624141,60.956200662083,77.5401069518716,"Sides",1.46377219534704,34.9258272966817,38.331105267316,18.6433692398983,38.331105267316,18.6433692398983,36.747250829115,"max","max","min","null","Plasmodium exported protein, unknown function","Active_FC_Dif_max","Active_FC_Dif_max","Inactive_FC_Dif_min","Active","Active","Inactive"
"116","PF3D7_0113000",FALSE,93.1436210847976,94.8242933537051,94.4614209320092,1.68067226890756,94.1431117901706,94.8242933537051,"Left",0.254049125149249,57.2401883422773,60.6571490755347,58.2289390204899,60.6571490755347,57.2401883422773,93.7598184674463,"min","max","min","GARP","glutamic acid-rich protein GARP","Active","Active","Active","Active","Active","Active"
"117","PF3D7_0113100",FALSE,7.8113063407181,6.77998472116119,7.10466004583652,1.03132161955691,7.23198370257194,7.8113063407181,"Mid",0.622995370072885,2.8684325690576,6.902243253774,11.2477202965379,11.2477202965379,2.8684325690576,16.1001047303194,"min","mid","max","SURF1.1","surface-associated interspersed protein 1.1 (SURFIN 1.1)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"118","PF3D7_0113200",TRUE,57.8113063407181,58.1168831168831,55.7964094728801,2.32047364400307,57.2415329768271,58.1168831168831,"Mid",0.121964725710691,16.9799222244141,17.4161686759218,15.775743115113,17.4161686759218,15.775743115113,63.0912899284343,"max","max","min","null","Plasmodium exported protein, unknown function","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
